id,street_name,street_type,lamp_type,longitude,latitude,wattage
433,Wilson,Street,CFL,147.31338338735,-42.8673675297541,42
434,Wilson,Street,LED,147.313774309771,-42.8671522322456,14
435,Benjafield,Terrace,LED,147.302337455316,-42.8709174788752,18
436,New Town,Road,HPS,147.298552480981,-42.8513688259069,250
437,Clare,Street,OTHER,147.304436854522,-42.8627449253661,0
438,Carlton,Street,HPS,147.300872482651,-42.8578584907842,250
439,Risdon,Road,HPS,147.311265638117,-42.8507784424028,250
440,Creek (St Johns Pk),Road,MV,147.299674569058,-42.8563856805924,80
441,Risdon,Road,LED,147.307958785696,-42.8532721396626,18
442,Risdon,Road,HPS,147.308175991124,-42.8539543740137,250
443,Cycleway,N/A,HPS,147.319748585512,-42.8560377629924,250
444,Domain,Highway,LED,147.330896548256,-42.8638081002758,18
445,Domain,Highway,HPS,147.330896536014,-42.8638081003112,250
446,Pedder,Street,HPS,147.301417518952,-42.8608037095361,150
447,Wilmslow,Avenue,LED,147.308597167236,-42.8506911547583,18
448,Raluana,Lane,LED,147.302620848956,-42.8651765335687,18
449,Butterworth,Street,LED,147.30944123129,-42.8786817259252,18
450,Argyle,Street,HPS,147.316284946131,-42.8703590862064,250
451,Federal,Street,LED,147.314779120145,-42.8717003947027,18
452,Elizabeth,Street,HPS,147.314448734523,-42.8721075398687,250
453,Swan,Street,HPS,147.314431481013,-42.8724470773795,150
454,Elizabeth,Street,HPS,147.315244978993,-42.8731036757541,250
455,Valentine,Street,HPS,147.300715933901,-42.8583367145413,150
456,Claude,Street,LED,147.301453541392,-42.8592153315485,18
457,Ryde,Street,CFL,147.317650602473,-42.8678432537029,42
458,Ryde,Street,MV,147.315625151791,-42.8688699647867,80
459,Forster,Street,LED,147.300326876439,-42.8579244552352,240
460,New Town,Road,HPS,147.300166897621,-42.8529037393243,250
461,Letitia,Street,HPS,147.319433615994,-42.8686546404194,150
462,Clare,Street,LED,147.305982005168,-42.8635946455016,18
463,Cycleway,N/A,LED,147.327367404082,-42.8598375075298,18
464,Gregson (to Foster St),Avenue,MV,147.298975616199,-42.8578419099166,80
465,Arthurs,Circle,HPS,147.334950299343,-42.8890207611382,70
466,Anglesea,Street,LED,147.31123590862,-42.8940666975718,18
467,Goodhart,Place,LED,147.329967447447,-42.9090865295993,18
468,Grosvenor,Street,LED,147.326790368474,-42.9013515236751,18
469,Woolton,Place,LED,147.331596036094,-42.9092288702861,18
470,Caroline,Street,LED,147.314527534592,-42.9040863421468,18
471,Bishop,Street,CFL,147.312221879884,-42.8565955843996,42
472,Giblin,Street,LED,147.296947874568,-42.8604026038751,25
473,Napoleon,Street,MV,147.333869033337,-42.893903036188,80
474,Cascade,Road,HPS,147.298857291684,-42.8952909932826,150
475,Cascade,Road,HPS,147.299256330248,-42.8953142560906,150
476,Marieville,Esplanade,HPS,147.331452331728,-42.899729633096,150
477,Argyle,Street,HPS,147.318853991701,-42.8730600290426,250
478,Little Arthur,Street,LED,147.314990449123,-42.8744904419123,18
479,Mount Stuart,Road,LED,147.304195963382,-42.8737789465492,18
480,Tasman (Brkr to Br),Highway,HPS,147.333884001213,-42.872659603265,250
481,Danval,Place,LED,147.307997600918,-42.8851406572063,14
482,Antill,Street,MV,147.321250449547,-42.8919229992889,250
483,Elizabeth,Street,HPS,147.317631758341,-42.8753801964052,250
484,Davey,Street,HPS,147.332834734996,-42.8821018771422,250
485,Davey,Street,HPS,147.332834734996,-42.8821018771422,150
486,Davey,Street,HPS,147.332834734996,-42.8821018771422,250
487,St Georges,Terrace,LED,147.330616629511,-42.8919745723106,18
488,Brooker,Avenue,HPS,147.321918808204,-42.8699176053088,250
489,Newlands,Avenue,LED,147.302312821469,-42.8668683161237,18
490,Hampden,Road,HPS,147.332442624118,-42.8897226454615,70
491,Sandy Bay,Road,HPS,147.330038811781,-42.8884958894191,250
492,Macquarie,Street,HPS,147.328990973465,-42.8837971423709,250
493,Macquarie,Street,OTHER,147.329040594904,-42.8837496293859,0
494,Macquarie,Street,HPS,147.32899096122,-42.883797142406,400
495,Salamanca,Place,LED,147.336673685569,-42.8870393857257,14
496,McGregor,Street,LED,147.335912555515,-42.8877862931293,18
497,Albuera,Street,LED,147.326262357312,-42.8909287486959,18
498,Congress,Street,LED,147.304389139235,-42.8956798091994,175
499,Byron,Street,HPS,147.324896281488,-42.8912076449254,150
500,Fitzroy,Place,MV,147.324463123147,-42.8903401456619,250
501,Selfs Point,Road,LED,147.324590417385,-42.8464276348366,18
502,Selfs Point,Road,LED,147.326741300378,-42.8460633665383,18
503,Ashfield,Street,LED,147.330210981475,-42.8970648326354,18
504,Lasswade,Avenue,LED,147.320096565932,-42.8969744104869,18
505,Bayley,Street,LED,147.325583684196,-42.8718433331089,18
506,Melville,Street,MV,147.323170568418,-42.8812791787324,250
507,Sandy Bay,Road,LED,147.32977267992,-42.8903874534502,265
508,Sandy Bay,Road,MV,147.329268376973,-42.8907122115123,400
509,Campbell,Street,HPS,147.323155467373,-42.8742298307724,250
510,Campbell,Street,HPS,147.323470338667,-42.8744571263543,250
511,Arthur,Street,LED,147.307078036995,-42.878697003894,18
512,Salamanca,Place,MV,147.336040763432,-42.8868997095663,80
513,Knocklofty,Terrace,LED,147.30846874933,-42.8834791873943,18
514,Cascade,Road,HPS,147.297335662016,-42.895556008355,150
515,Goulburn,Street,MV,147.317538450974,-42.8871743930892,250
516,Goulburn,Street,MV,147.316975927304,-42.8873293024319,250
517,Knocklofty,Terrace,LED,147.309855363546,-42.8848570215842,18
518,Shannuk,Drive,LED,147.305727247855,-42.8834164710155,18
519,Goulburn,Street,MV,147.315005110711,-42.8872320729748,250
520,Bay,Road,CFL,147.310047899,-42.8552075063099,42
521,Bay,Road,CFL,147.309452893604,-42.8573679403324,42
522,Creek,Road,HPS,147.295551758587,-42.8543081386036,150
523,Bedford,Street,LED,147.304844194844,-42.8641394571893,18
524,Selfs Point,Road,MV,147.328104325466,-42.8459523865645,80
525,Davey (nr Sthrn Outlet),Street,HPS,147.317709791884,-42.8931403395352,250
526,Campbell,Street,MV,147.324727015182,-42.8755151020681,250
527,Campbell,Street,MV,147.325465735399,-42.8760354905909,250
528,Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400
529,Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400
530,Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400
531,Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400
532,Petty,Street,LED,147.311298762603,-42.880873949364,18
533,Augusta,Road,HPS,147.309669952973,-42.8676088534426,150
534,Macquarie,Street,HPS,147.333664014662,-42.8799916905589,250
535,Roberts,Street,LED,147.317671336968,-42.8881102200331,18
536,Forest,Road,MV,147.318970775359,-42.8870767478289,250
537,King,Street,HPS,147.324128558513,-42.895161999436,150
538,Clarke,Avenue,LED,147.337811695409,-42.8896138778898,18
539,Clarke,Avenue,LED,147.338527474837,-42.8901947997222,18
540,Kirby,Court,LED,147.306044232044,-42.8853678391656,18
541,Cheverton,Parade,LED,147.33217481755,-42.9098812686914,18
542,Cheverton,Parade,LED,147.333571521409,-42.9104092540462,18
543,Churchill,Avenue,MV,147.335062861394,-42.9110635047178,250
544,Lambert,Avenue,LED,147.334201045417,-42.9041891296893,18
545,Creek,Road,HPS,147.298014885383,-42.8516410973027,150
546,Cycleway,N/A,LED,147.320529078671,-42.8562652160324,18
547,Domain,Highway,HPS,147.323349688102,-42.8578643989515,250
548,Queens,Walk,LED,147.319964859221,-42.8531671396776,18
549,Lower Domain,Road,HPS,147.331911097268,-42.8688666230431,150
550,Clare,Street,LED,147.305122959295,-42.8630398613694,18
551,Clare,Street,LED,147.307038054606,-42.8643038851337,18
552,Stainforth,Court,LED,147.315845603268,-42.8515445267174,18
553,Mount Stuart,Road,LED,147.301703937515,-42.8732752022446,18
554,Byard,Street,LED,147.304413277023,-42.8728799120757,18
555,George,Street,LED,147.318507732676,-42.8719289208934,18
556,Smith,Street,LED,147.321186958705,-42.8710637190382,18
557,Lefroy,Street,HPS,147.317448081077,-42.8721660822194,250
558,Lefroy,Street,MV,147.317063313337,-42.8723699653559,80
559,Elizabeth,Street,HPS,147.316849382491,-42.8743056842377,250
560,Elizabeth,Street,HPS,147.316859861838,-42.8745567223995,250
561,Pine,Street,LED,147.312353630445,-42.8790133791602,18
562,Tasman (Brkr to Br),Highway,HPS,147.335544478434,-42.8673845865006,250
563,Domain,Highway,LED,147.335686380546,-42.864779669487,75
564,Tasman (Brkr to Br),Highway,HPS,147.335748323847,-42.8680866805193,250
565,Tasman (Brkr to Br),Highway,HPS,147.33427818846,-42.8752477226326,400
566,Tasman (Brkr to Br),Highway,HPS,147.334216586956,-42.8722227322946,250
567,Napoleon,Street,LED,147.33567474824,-42.8919948030723,18
568,Argyle,Street,MV,147.329605127561,-42.8808250342237,400
569,Campbell,Street,HPS,147.32165479363,-42.8728511608565,250
570,Campbell,Street,LED,147.322164665841,-42.8734572505005,18
571,Gladstone,Street,HPS,147.329837683276,-42.8877459259788,150
572,Huon,Road,LED,147.307399911749,-42.8991199352956,18
573,Huon,Road,LED,147.30900761369,-42.8993369019942,18
574,Elphinstone,Road,LED,147.30895155112,-42.8717564228752,18
575,Mortimer,Avenue,LED,147.309557223389,-42.8701295852172,18
576,Mortimer,Avenue,LED,147.309010280706,-42.8685975703841,18
577,Elizabeth,Street,HPS,147.31954813444,-42.8778461003419,250
578,Warwick,Street,MV,147.319908514549,-42.8772775726132,250
579,Church,Street,OTHER,147.321573854338,-42.8773608014254,0
580,Warwick,Street,HPS,147.322185746517,-42.8754644136261,250
581,Clare,Street,LED,147.309051759139,-42.8656159868538,18
582,Bonnington,Road,LED,147.31141649022,-42.8856637097058,18
583,Quayle,Street,LED,147.327232565835,-42.8921540798041,18
584,Crelin,Street,CFL,147.327567564976,-42.8919896945263,42
585,Crelin,Street,CFL,147.32864201121,-42.8917859963422,42
586,Melville,Street,LED,147.320999565133,-42.8828300495841,18
587,Colville,Street,LED,147.334749263548,-42.8910055755089,18
588,Bathurst,Street,HPS,147.321989381387,-42.8836342318468,250
589,Victoria,Street,MV,147.324182487177,-42.884737221163,250
590,Collins,Street,MV,147.324739319449,-42.8853122139639,400
591,Russell,Crescent,HPS,147.328974606176,-42.8958411034927,150
592,Montgomery,Court,LED,147.322714576771,-42.8926786545296,18
593,Goulburn (nr Hrrngtn),Street,MV,147.323335384879,-42.8836751855986,400
594,Davey,Street,HPS,147.327345756594,-42.886389781053,250
595,Salamanca,Place,OTHER,147.330599232166,-42.8863322633646,0
596,Salamanca,Place,HPS,147.330599244363,-42.8863322543241,400
597,Elizabeth,Street,HPS,147.332443528846,-42.8835922953339,250
598,Macquarie,Street,HPS,147.309283528916,-42.8946045949014,250
599,Hampden,Road,HPS,147.334437107356,-42.889692441394,70
600,Corby,Avenue,LED,147.313149131065,-42.8882673659796,18
601,King,Street,HPS,147.320615779946,-42.8959269805641,150
602,Anglesea,Street,HPS,147.3108785806,-42.893834477523,250
603,Hampden,Road,HPS,147.331175890561,-42.8895625201634,70
604,Hampden,Road,HPS,147.332057241099,-42.889772662391,70
605,Caroline,Street,LED,147.314459474193,-42.9047633082729,18
606,Tolmans,Court,LED,147.313576635309,-42.9042101700813,18
607,Parliament,Street,LED,147.320240820489,-42.8951887174145,18
608,Randall,Street,LED,147.320973345804,-42.8986280736198,18
609,South,Street,LED,147.334436030729,-42.8888335144149,18
610,New Town,Road,HPS,147.299019372384,-42.8518716530687,250
611,Quayle,Street,MV,147.326704300641,-42.8919747000416,250
612,St Georges,Terrace,MV,147.328889193614,-42.8910386701755,400
613,Lansdowne,Crescent,HPS,147.310092353943,-42.8829761708821,150
614,Lansdowne,Crescent,HPS,147.314674760712,-42.8838914892534,250
615,York,Street,MV,147.326275341598,-42.899883049854,250
616,Kirval,Court,LED,147.307636512027,-42.8838922378219,14
617,Sandy Bay,Road,HPS,147.329621638542,-42.89030003317,250
618,Sandy Bay,Road,OTHER,147.329621638542,-42.89030003317,0
619,Marieville,Esplanade,LED,147.333367054435,-42.8944650215212,18
620,Quayle,Street,CFL,147.330624220026,-42.8932351051346,42
621,Macquarie,Street,HPS,147.326909127531,-42.8853615563383,250
622,Castray,Esplanade,HPS,147.33792776295,-42.8880645775792,150
623,Castray,Esplanade,LED,147.337274380322,-42.8865365381496,75
624,Macquarie,Street,HPS,147.328506171507,-42.8841437061646,250
625,Macquarie,Street,HPS,147.328591731441,-42.8838828483349,250
626,Macquarie,Street,HPS,147.328591731441,-42.8838828483349,400
627,Macquarie,Street,HPS,147.329632989021,-42.8830776662651,250
628,Salamanca,Place,LED,147.33722641018,-42.8873005594213,14
629,Elizabeth,Street,HPS,147.311643521575,-42.870357414498,250
630,Argyle,Street,MV,147.324901882818,-42.8775361100125,400
631,Brooker,Avenue,HPS,147.32740898829,-42.8759905159064,250
632,Bathurst,Street,HPS,147.325839754633,-42.8805592786419,250
633,Lochner,Street,LED,147.312929299238,-42.8779782810771,18
634,Hamilton,Street,LED,147.312049220908,-42.8780132732242,18
635,Hamilton,Street,LED,147.311187813655,-42.8784282393783,18
636,Aberdeen,Street,LED,147.329203515834,-42.8749815429569,18
637,Augusta,Road,HPS,147.295709954637,-42.8655093802086,250
638,Augusta,Road,HPS,147.297853896681,-42.8660084975465,150
639,Augusta,Road,HPS,147.298646844975,-42.8662909992212,150
640,Augusta,Road,HPS,147.299360416275,-42.8663544330979,150
641,Audley,Street,LED,147.312752750287,-42.8720241315909,18
642,Summerhill,Road,LED,147.30397848125,-42.877501225209,18
643,Macquarie,Street,HPS,147.311648814617,-42.8935536709889,250
644,Macquarie,Street,HPS,147.309986983357,-42.8941751322234,250
645,Hennebry,Street,LED,147.311445590101,-42.8948020901955,18
646,Goulburn,Street,HPS,147.322352955877,-42.8842698808565,250
647,Cascade,Road,HPS,147.307310826709,-42.8949167969454,150
648,Cascade,Road,HPS,147.307762586366,-42.8949510640878,150
649,Harrington,Street,MV,147.32208109378,-42.8825947393471,400
650,Harrington,Street,MV,147.32208111827,-42.8825947392781,400
651,Goulburn,Street,MV,147.314666167839,-42.8870750438041,250
652,Barton,Avenue,LED,147.312315401861,-42.8871313787729,18
653,Molle,Street,HPS,147.320122289202,-42.8867873467458,150
654,Molle,Street,HPS,147.32322728231,-42.8888662304219,250
655,Molle,Street,MV,147.32448148444,-42.8897800299024,250
656,Braelands,Court,LED,147.301209282743,-42.8974459711564,18
657,Wellesley,Street,LED,147.303543880866,-42.8978570269825,18
658,Wellesley,Street,LED,147.30453117155,-42.8976695814538,18
659,Congress,Street,LED,147.305117982073,-42.8977249952073,18
660,Whelan,Crescent,LED,147.312258424761,-42.8890989217358,18
661,Churchill,Avenue,HPS,147.327173337021,-42.9055955502908,150
662,Churchill,Avenue,HPS,147.328871368878,-42.9064266493332,250
663,Sandy Bay,Road,MV,147.337171501825,-42.9041400583411,400
664,Churchill,Avenue,HPS,147.325287954814,-42.9042781338386,150
665,Churchill (University),Avenue,LED,147.325219837538,-42.9030734291407,18
666,Churchill (University),Avenue,MV,147.324249700161,-42.9027261475305,80
667,Franklin,Street,LED,147.309147766795,-42.8768130869222,14
668,Burnett,Street,MV,147.316500867985,-42.8747424406318,250
669,Paraclete,Avenue,LED,147.30117923188,-42.8737442279527,18
670,Paraclete,Avenue,LED,147.301532097184,-42.8739940061798,18
671,Hurst,Road,LED,147.302468938586,-42.8725707628216,18
672,St Johns,Avenue,LED,147.299618680251,-42.8535170231876,18
673,Meredith,Street,LED,147.297733583868,-42.8623890507834,18
674,Clarendon,Street,LED,147.30675233654,-42.8530756403852,18
675,Augusta,Road,HPS,147.299925977609,-42.8664222126721,150
676,Augusta,Road,HPS,147.303146177302,-42.8665330609834,150
677,Augusta,Road,HPS,147.303767678505,-42.866450915449,250
678,Lillie,Street,LED,147.326383498402,-42.8739784771473,18
679,Lewis,Street,CFL,147.315181962111,-42.8669174432286,42
680,Tasman (Brkr to Br),Highway,LED,147.333890520797,-42.8712797950718,175
681,Patrick,Street,LED,147.318304634299,-42.8809921785074,18
682,Patrick,Street,LED,147.320464884724,-42.8792746467701,18
683,Elphinstone,Road,HPS,147.314164655777,-42.8721225480703,250
684,Mount Stuart,Road,HPS,147.298160684618,-42.8736063151233,150
685,Collins,Street,HPS,147.330443996114,-42.8809509502027,250
686,Keith White,Crescent,LED,147.297186429214,-42.8731964872909,18
687,Harrington,Street,HPS,147.318644550005,-42.8802245604243,250
688,Campbell,Street,HPS,147.326981154556,-42.8771010893265,250
689,Campbell,Street,OTHER,147.326981154556,-42.8771010893265,0
690,Fielding,Drive,LED,147.304091323482,-42.8822409488513,60
691,Argyle,Street,OTHER,147.315685481723,-42.8697469385879,0
692,Argyle,Street,HPS,147.315653514119,-42.8696956983968,250
693,Mount Stuart,Road,LED,147.307354540965,-42.8739099216643,18
694,Mount Stuart,Road,LED,147.310342619355,-42.8729765776194,18
695,Warwick,Street,LED,147.312108146269,-42.8820373876442,18
696,Gordon,Avenue,LED,147.302710996488,-42.8703122372228,18
697,Doyle,Avenue,LED,147.30085144107,-42.868661498557,18
698,Brisbane,Street,LED,147.322706711055,-42.8799351900826,18
699,Huon,Road,LED,147.296084766888,-42.9004379215196,18
700,Clarendon,Street,LED,147.306920466302,-42.8528126489324,18
701,Toorak,Avenue,LED,147.305345163012,-42.8708854889525,18
702,Wignall,Street,LED,147.318022006931,-42.868695572784,18
703,Letitia,Street,HPS,147.319896755602,-42.869105322693,250
704,Tasman (brkr To Br),Highway,LED,147.336534025036,-42.8656980802726,175
705,Davey,Street,HPS,147.334771390339,-42.8790787816603,400
706,Tasman (City end Intchnge),Bridge,LED,147.336475568577,-42.8654725344593,75
707,Davies,Avenue,HPS,147.329301771721,-42.8694727389637,150
708,Pedder,Street,HPS,147.303275575076,-42.8562281877945,150
709,Pedder,Street,HPS,147.301805815151,-42.8608785203041,250
710,Browne,Street,LED,147.314593077376,-42.8787423755518,18
711,Brooker,Avenue,HPS,147.324974195865,-42.8737368489899,250
712,Southern (nr Davey St),Outlet,HPS,147.318012977482,-42.8931736366689,250
713,Macfarlane,Street,LED,147.306381621597,-42.8947807236633,18
714,Grace,Street,LED,147.329131111808,-42.8998069939729,18
715,Liverpool,Street,LED,147.316032462936,-42.8900096145391,18
716,Macquarie,Street,HPS,147.319009276766,-42.8915276769011,250
717,New Town,Road,HPS,147.31065767955,-42.8637071669372,250
718,Paviour,Street,LED,147.311047536714,-42.8616261261354,18
719,New Town,Road,HPS,147.310435273071,-42.8618741367725,250
720,Pirie,Street,LED,147.309950028535,-42.861120384073,18
721,York,Street,HPS,147.324214336602,-42.9002739059707,150
722,Sandy Bay,Road,HPS,147.329910453917,-42.8879532244299,150
723,Sandy Bay,Road,MV,147.329020127994,-42.8908223120078,400
724,De Witt,Street,LED,147.331563566484,-42.8914428654216,18
725,Park,Street,LED,147.314913917025,-42.862779608981,18
726,Joynton,Street,LED,147.303711661444,-42.8652079284046,18
727,Elizabeth,Street,HPS,147.315208459566,-42.8729093793046,250
728,Arthur,Street,LED,147.307750142673,-42.8783321697013,18
729,Elizabeth,Street,HPS,147.321573208478,-42.8787026311623,250
730,William,Street,LED,147.314164308115,-42.8889485339757,18
731,King,Street,HPS,147.321215662552,-42.8957144592442,150
732,King,Street,HPS,147.322752407152,-42.8955202166473,150
733,Grosvenor,Street,LED,147.324912491647,-42.8956955623674,18
734,Grosvenor,Street,LED,147.325047179509,-42.8960494463481,18
735,Grosvenor,Street,LED,147.325239672853,-42.8965487987372,18
736,Grosvenor,Street,HPS,147.325655717778,-42.897917457439,150
