street_name,street_type,lamp_type,longitude,latitude,wattage
Risdon,Road,HPS,147.311265638117,-42.8507784424028,250.0
Creek (St Johns Pk),Road,MV,147.299674569058,-42.8563856805924,80.0
Risdon,Road,LED,147.307958785696,-42.8532721396626,18.0
Risdon,Road,HPS,147.308175991124,-42.8539543740137,250.0
Cycleway,N/A,HPS,147.319748585512,-42.8560377629924,250.0
Domain,Highway,LED,147.330896548256,-42.8638081002758,18.0
Domain,Highway,HPS,147.330896536014,-42.8638081003112,250.0
Pedder,Street,HPS,147.301417518952,-42.8608037095361,150.0
Wilmslow,Avenue,LED,147.308597167236,-42.8506911547583,18.0
Raluana,Lane,LED,147.302620848956,-42.8651765335687,18.0
Butterworth,Street,LED,147.30944123129,-42.8786817259252,18.0
Argyle,Street,HPS,147.316284946131,-42.8703590862064,250.0
Federal,Street,LED,147.314779120145,-42.8717003947027,18.0
Elizabeth,Street,HPS,147.314448734523,-42.8721075398687,250.0
Swan,Street,HPS,147.314431481013,-42.8724470773795,150.0
Elizabeth,Street,HPS,147.315244978993,-42.8731036757541,250.0
Valentine,Street,HPS,147.300715933901,-42.8583367145413,150.0
Claude,Street,LED,147.301453541392,-42.8592153315485,18.0
Ryde,Street,CFL,147.317650602473,-42.8678432537029,42.0
Ryde,Street,MV,147.315625151791,-42.8688699647867,80.0
Forster,Street,LED,147.300326876439,-42.8579244552352,240.0
New Town,Road,HPS,147.300166897621,-42.8529037393243,250.0
Letitia,Street,HPS,147.319433615994,-42.8686546404194,150.0
Clare,Street,LED,147.305982005168,-42.8635946455016,18.0
Cycleway,N/A,LED,147.327367404082,-42.8598375075298,18.0
Gregson (to Foster St),Avenue,MV,147.298975616199,-42.8578419099166,80.0
Arthurs,Circle,HPS,147.334950299343,-42.8890207611382,70.0
Anglesea,Street,LED,147.31123590862,-42.8940666975718,18.0
Goodhart,Place,LED,147.329967447447,-42.9090865295993,18.0
Grosvenor,Street,LED,147.326790368474,-42.9013515236751,18.0
Woolton,Place,LED,147.331596036094,-42.9092288702861,18.0
Caroline,Street,LED,147.314527534592,-42.9040863421468,18.0
Bishop,Street,CFL,147.312221879884,-42.8565955843996,42.0
Giblin,Street,LED,147.296947874568,-42.8604026038751,25.0
Napoleon,Street,MV,147.333869033337,-42.893903036188,80.0
Cascade,Road,HPS,147.298857291684,-42.8952909932826,150.0
Cascade,Road,HPS,147.299256330248,-42.8953142560906,150.0
Marieville,Esplanade,HPS,147.331452331728,-42.899729633096,150.0
Argyle,Street,HPS,147.318853991701,-42.8730600290426,250.0
Little Arthur,Street,LED,147.314990449123,-42.8744904419123,18.0
Mount Stuart,Road,LED,147.304195963382,-42.8737789465492,18.0
Tasman (Brkr to Br),Highway,HPS,147.333884001213,-42.872659603265,250.0
Danval,Place,LED,147.307997600918,-42.8851406572063,14.0
Antill,Street,MV,147.321250449547,-42.8919229992889,250.0
Elizabeth,Street,HPS,147.317631758341,-42.8753801964052,250.0
Davey,Street,HPS,147.332834734996,-42.8821018771422,250.0
Davey,Street,HPS,147.332834734996,-42.8821018771422,150.0
Davey,Street,HPS,147.332834734996,-42.8821018771422,250.0
St Georges,Terrace,LED,147.330616629511,-42.8919745723106,18.0
Brooker,Avenue,HPS,147.321918808204,-42.8699176053088,250.0
Newlands,Avenue,LED,147.302312821469,-42.8668683161237,18.0
Hampden,Road,HPS,147.332442624118,-42.8897226454615,70.0
Sandy Bay,Road,HPS,147.330038811781,-42.8884958894191,250.0
Macquarie,Street,HPS,147.328990973465,-42.8837971423709,250.0
Macquarie,Street,HPS,147.32899096122,-42.883797142406,400.0
Salamanca,Place,LED,147.336673685569,-42.8870393857257,14.0
McGregor,Street,LED,147.335912555515,-42.8877862931293,18.0
Albuera,Street,LED,147.326262357312,-42.8909287486959,18.0
Congress,Street,LED,147.304389139235,-42.8956798091994,175.0
Byron,Street,HPS,147.324896281488,-42.8912076449254,150.0
Fitzroy,Place,MV,147.324463123147,-42.8903401456619,250.0
Selfs Point,Road,LED,147.324590417385,-42.8464276348366,18.0
Selfs Point,Road,LED,147.326741300378,-42.8460633665383,18.0
Ashfield,Street,LED,147.330210981475,-42.8970648326354,18.0
Lasswade,Avenue,LED,147.320096565932,-42.8969744104869,18.0
Bayley,Street,LED,147.325583684196,-42.8718433331089,18.0
Melville,Street,MV,147.323170568418,-42.8812791787324,250.0
Sandy Bay,Road,LED,147.32977267992,-42.8903874534502,265.0
Sandy Bay,Road,MV,147.329268376973,-42.8907122115123,400.0
Campbell,Street,HPS,147.323155467373,-42.8742298307724,250.0
Campbell,Street,HPS,147.323470338667,-42.8744571263543,250.0
Arthur,Street,LED,147.307078036995,-42.878697003894,18.0
Salamanca,Place,MV,147.336040763432,-42.8868997095663,80.0
Knocklofty,Terrace,LED,147.30846874933,-42.8834791873943,18.0
Cascade,Road,HPS,147.297335662016,-42.895556008355,150.0
Goulburn,Street,MV,147.317538450974,-42.8871743930892,250.0
Goulburn,Street,MV,147.316975927304,-42.8873293024319,250.0
Knocklofty,Terrace,LED,147.309855363546,-42.8848570215842,18.0
Shannuk,Drive,LED,147.305727247855,-42.8834164710155,18.0
Goulburn,Street,MV,147.315005110711,-42.8872320729748,250.0
Bay,Road,CFL,147.310047899,-42.8552075063099,42.0
Bay,Road,CFL,147.309452893604,-42.8573679403324,42.0
Creek,Road,HPS,147.295551758587,-42.8543081386036,150.0
Bedford,Street,LED,147.304844194844,-42.8641394571893,18.0
Selfs Point,Road,MV,147.328104325466,-42.8459523865645,80.0
Davey (nr Sthrn Outlet),Street,HPS,147.317709791884,-42.8931403395352,250.0
Campbell,Street,MV,147.324727015182,-42.8755151020681,250.0
Campbell,Street,MV,147.325465735399,-42.8760354905909,250.0
Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400.0
Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400.0
Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400.0
Brooker,Avenue,HPS,147.33050470924,-42.8778656235884,400.0
Petty,Street,LED,147.311298762603,-42.880873949364,18.0
Augusta,Road,HPS,147.309669952973,-42.8676088534426,150.0
Macquarie,Street,HPS,147.333664014662,-42.8799916905589,250.0
Roberts,Street,LED,147.317671336968,-42.8881102200331,18.0
Forest,Road,MV,147.318970775359,-42.8870767478289,250.0
King,Street,HPS,147.324128558513,-42.895161999436,150.0
Clarke,Avenue,LED,147.337811695409,-42.8896138778898,18.0
Clarke,Avenue,LED,147.338527474837,-42.8901947997222,18.0
Kirby,Court,LED,147.306044232044,-42.8853678391656,18.0
Cheverton,Parade,LED,147.33217481755,-42.9098812686914,18.0
Cheverton,Parade,LED,147.333571521409,-42.9104092540462,18.0
Churchill,Avenue,MV,147.335062861394,-42.9110635047178,250.0
Lambert,Avenue,LED,147.334201045417,-42.9041891296893,18.0
Creek,Road,HPS,147.298014885383,-42.8516410973027,150.0
Cycleway,N/A,LED,147.320529078671,-42.8562652160324,18.0
Domain,Highway,HPS,147.323349688102,-42.8578643989515,250.0
Queens,Walk,LED,147.319964859221,-42.8531671396776,18.0
Lower Domain,Road,HPS,147.331911097268,-42.8688666230431,150.0
Clare,Street,LED,147.305122959295,-42.8630398613694,18.0
Clare,Street,LED,147.307038054606,-42.8643038851337,18.0
Stainforth,Court,LED,147.315845603268,-42.8515445267174,18.0
Mount Stuart,Road,LED,147.301703937515,-42.8732752022446,18.0
Byard,Street,LED,147.304413277023,-42.8728799120757,18.0
George,Street,LED,147.318507732676,-42.8719289208934,18.0
Smith,Street,LED,147.321186958705,-42.8710637190382,18.0
Lefroy,Street,HPS,147.317448081077,-42.8721660822194,250.0
Lefroy,Street,MV,147.317063313337,-42.8723699653559,80.0
Elizabeth,Street,HPS,147.316849382491,-42.8743056842377,250.0
Elizabeth,Street,HPS,147.316859861838,-42.8745567223995,250.0
Pine,Street,LED,147.312353630445,-42.8790133791602,18.0
Tasman (Brkr to Br),Highway,HPS,147.335544478434,-42.8673845865006,250.0
Domain,Highway,LED,147.335686380546,-42.864779669487,75.0
Tasman (Brkr to Br),Highway,HPS,147.335748323847,-42.8680866805193,250.0
Tasman (Brkr to Br),Highway,HPS,147.33427818846,-42.8752477226326,400.0
Tasman (Brkr to Br),Highway,HPS,147.334216586956,-42.8722227322946,250.0
Napoleon,Street,LED,147.33567474824,-42.8919948030723,18.0
Argyle,Street,MV,147.329605127561,-42.8808250342237,400.0
Campbell,Street,HPS,147.32165479363,-42.8728511608565,250.0
Campbell,Street,LED,147.322164665841,-42.8734572505005,18.0
Gladstone,Street,HPS,147.329837683276,-42.8877459259788,150.0
Huon,Road,LED,147.307399911749,-42.8991199352956,18.0
Huon,Road,LED,147.30900761369,-42.8993369019942,18.0
Elphinstone,Road,LED,147.30895155112,-42.8717564228752,18.0
Mortimer,Avenue,LED,147.309557223389,-42.8701295852172,18.0
Mortimer,Avenue,LED,147.309010280706,-42.8685975703841,18.0
Elizabeth,Street,HPS,147.31954813444,-42.8778461003419,250.0
Warwick,Street,MV,147.319908514549,-42.8772775726132,250.0
Warwick,Street,HPS,147.322185746517,-42.8754644136261,250.0
Clare,Street,LED,147.309051759139,-42.8656159868538,18.0
Bonnington,Road,LED,147.31141649022,-42.8856637097058,18.0
Quayle,Street,LED,147.327232565835,-42.8921540798041,18.0
Crelin,Street,CFL,147.327567564976,-42.8919896945263,42.0
Crelin,Street,CFL,147.32864201121,-42.8917859963422,42.0
Melville,Street,LED,147.320999565133,-42.8828300495841,18.0
Colville,Street,LED,147.334749263548,-42.8910055755089,18.0
Bathurst,Street,HPS,147.321989381387,-42.8836342318468,250.0
Victoria,Street,MV,147.324182487177,-42.884737221163,250.0
Collins,Street,MV,147.324739319449,-42.8853122139639,400.0
Russell,Crescent,HPS,147.328974606176,-42.8958411034927,150.0
Montgomery,Court,LED,147.322714576771,-42.8926786545296,18.0
Goulburn (nr Hrrngtn),Street,MV,147.323335384879,-42.8836751855986,400.0
Davey,Street,HPS,147.327345756594,-42.886389781053,250.0
Salamanca,Place,HPS,147.330599244363,-42.8863322543241,400.0
Elizabeth,Street,HPS,147.332443528846,-42.8835922953339,250.0
Macquarie,Street,HPS,147.309283528916,-42.8946045949014,250.0
Hampden,Road,HPS,147.334437107356,-42.889692441394,70.0
Corby,Avenue,LED,147.313149131065,-42.8882673659796,18.0
King,Street,HPS,147.320615779946,-42.8959269805641,150.0
Anglesea,Street,HPS,147.3108785806,-42.893834477523,250.0
Hampden,Road,HPS,147.331175890561,-42.8895625201634,70.0
Hampden,Road,HPS,147.332057241099,-42.889772662391,70.0
Caroline,Street,LED,147.314459474193,-42.9047633082729,18.0
Tolmans,Court,LED,147.313576635309,-42.9042101700813,18.0
Parliament,Street,LED,147.320240820489,-42.8951887174145,18.0
Randall,Street,LED,147.320973345804,-42.8986280736198,18.0
South,Street,LED,147.334436030729,-42.8888335144149,18.0
New Town,Road,HPS,147.299019372384,-42.8518716530687,250.0
Quayle,Street,MV,147.326704300641,-42.8919747000416,250.0
St Georges,Terrace,MV,147.328889193614,-42.8910386701755,400.0
Lansdowne,Crescent,HPS,147.310092353943,-42.8829761708821,150.0
Lansdowne,Crescent,HPS,147.314674760712,-42.8838914892534,250.0
York,Street,MV,147.326275341598,-42.899883049854,250.0
Kirval,Court,LED,147.307636512027,-42.8838922378219,14.0
Sandy Bay,Road,HPS,147.329621638542,-42.89030003317,250.0
Marieville,Esplanade,LED,147.333367054435,-42.8944650215212,18.0
Quayle,Street,CFL,147.330624220026,-42.8932351051346,42.0
Macquarie,Street,HPS,147.326909127531,-42.8853615563383,250.0
Castray,Esplanade,HPS,147.33792776295,-42.8880645775792,150.0
Castray,Esplanade,LED,147.337274380322,-42.8865365381496,75.0
Macquarie,Street,HPS,147.328506171507,-42.8841437061646,250.0
Macquarie,Street,HPS,147.328591731441,-42.8838828483349,250.0
Macquarie,Street,HPS,147.328591731441,-42.8838828483349,400.0
Macquarie,Street,HPS,147.329632989021,-42.8830776662651,250.0
Salamanca,Place,LED,147.33722641018,-42.8873005594213,14.0
Elizabeth,Street,HPS,147.311643521575,-42.870357414498,250.0
Argyle,Street,MV,147.324901882818,-42.8775361100125,400.0
Brooker,Avenue,HPS,147.32740898829,-42.8759905159064,250.0
Bathurst,Street,HPS,147.325839754633,-42.8805592786419,250.0
Lochner,Street,LED,147.312929299238,-42.8779782810771,18.0
Hamilton,Street,LED,147.312049220908,-42.8780132732242,18.0
Hamilton,Street,LED,147.311187813655,-42.8784282393783,18.0
Aberdeen,Street,LED,147.329203515834,-42.8749815429569,18.0
Augusta,Road,HPS,147.295709954637,-42.8655093802086,250.0
Augusta,Road,HPS,147.297853896681,-42.8660084975465,150.0
Augusta,Road,HPS,147.298646844975,-42.8662909992212,150.0
Augusta,Road,HPS,147.299360416275,-42.8663544330979,150.0
Audley,Street,LED,147.312752750287,-42.8720241315909,18.0
Summerhill,Road,LED,147.30397848125,-42.877501225209,18.0
Macquarie,Street,HPS,147.311648814617,-42.8935536709889,250.0
Macquarie,Street,HPS,147.309986983357,-42.8941751322234,250.0
Hennebry,Street,LED,147.311445590101,-42.8948020901955,18.0
Goulburn,Street,HPS,147.322352955877,-42.8842698808565,250.0
Cascade,Road,HPS,147.307310826709,-42.8949167969454,150.0
Cascade,Road,HPS,147.307762586366,-42.8949510640878,150.0
Harrington,Street,MV,147.32208109378,-42.8825947393471,400.0
Harrington,Street,MV,147.32208111827,-42.8825947392781,400.0
Goulburn,Street,MV,147.314666167839,-42.8870750438041,250.0
Barton,Avenue,LED,147.312315401861,-42.8871313787729,18.0
Molle,Street,HPS,147.320122289202,-42.8867873467458,150.0
Molle,Street,HPS,147.32322728231,-42.8888662304219,250.0
Molle,Street,MV,147.32448148444,-42.8897800299024,250.0
Braelands,Court,LED,147.301209282743,-42.8974459711564,18.0
Wellesley,Street,LED,147.303543880866,-42.8978570269825,18.0
Wellesley,Street,LED,147.30453117155,-42.8976695814538,18.0
Congress,Street,LED,147.305117982073,-42.8977249952073,18.0
Whelan,Crescent,LED,147.312258424761,-42.8890989217358,18.0
Churchill,Avenue,HPS,147.327173337021,-42.9055955502908,150.0
Churchill,Avenue,HPS,147.328871368878,-42.9064266493332,250.0
Sandy Bay,Road,MV,147.337171501825,-42.9041400583411,400.0
Churchill,Avenue,HPS,147.325287954814,-42.9042781338386,150.0
Churchill (University),Avenue,LED,147.325219837538,-42.9030734291407,18.0
Churchill (University),Avenue,MV,147.324249700161,-42.9027261475305,80.0
Franklin,Street,LED,147.309147766795,-42.8768130869222,14.0
Burnett,Street,MV,147.316500867985,-42.8747424406318,250.0
Paraclete,Avenue,LED,147.30117923188,-42.8737442279527,18.0
Paraclete,Avenue,LED,147.301532097184,-42.8739940061798,18.0
Hurst,Road,LED,147.302468938586,-42.8725707628216,18.0
St Johns,Avenue,LED,147.299618680251,-42.8535170231876,18.0
Meredith,Street,LED,147.297733583868,-42.8623890507834,18.0
Clarendon,Street,LED,147.30675233654,-42.8530756403852,18.0
Augusta,Road,HPS,147.299925977609,-42.8664222126721,150.0
Augusta,Road,HPS,147.303146177302,-42.8665330609834,150.0
Augusta,Road,HPS,147.303767678505,-42.866450915449,250.0
Lillie,Street,LED,147.326383498402,-42.8739784771473,18.0
Lewis,Street,CFL,147.315181962111,-42.8669174432286,42.0
Tasman (Brkr to Br),Highway,LED,147.333890520797,-42.8712797950718,175.0
Patrick,Street,LED,147.318304634299,-42.8809921785074,18.0
Patrick,Street,LED,147.320464884724,-42.8792746467701,18.0
Elphinstone,Road,HPS,147.314164655777,-42.8721225480703,250.0
Mount Stuart,Road,HPS,147.298160684618,-42.8736063151233,150.0
Collins,Street,HPS,147.330443996114,-42.8809509502027,250.0
Keith White,Crescent,LED,147.297186429214,-42.8731964872909,18.0
Harrington,Street,HPS,147.318644550005,-42.8802245604243,250.0
Campbell,Street,HPS,147.326981154556,-42.8771010893265,250.0
Fielding,Drive,LED,147.304091323482,-42.8822409488513,60.0
Argyle,Street,HPS,147.315653514119,-42.8696956983968,250.0
Mount Stuart,Road,LED,147.307354540965,-42.8739099216643,18.0
Mount Stuart,Road,LED,147.310342619355,-42.8729765776194,18.0
Warwick,Street,LED,147.312108146269,-42.8820373876442,18.0
Gordon,Avenue,LED,147.302710996488,-42.8703122372228,18.0
Doyle,Avenue,LED,147.30085144107,-42.868661498557,18.0
Brisbane,Street,LED,147.322706711055,-42.8799351900826,18.0
Huon,Road,LED,147.296084766888,-42.9004379215196,18.0
Clarendon,Street,LED,147.306920466302,-42.8528126489324,18.0
Toorak,Avenue,LED,147.305345163012,-42.8708854889525,18.0
Wignall,Street,LED,147.318022006931,-42.868695572784,18.0
Letitia,Street,HPS,147.319896755602,-42.869105322693,250.0
Tasman (brkr To Br),Highway,LED,147.336534025036,-42.8656980802726,175.0
Davey,Street,HPS,147.334771390339,-42.8790787816603,400.0
Tasman (City end Intchnge),Bridge,LED,147.336475568577,-42.8654725344593,75.0
Davies,Avenue,HPS,147.329301771721,-42.8694727389637,150.0
Pedder,Street,HPS,147.303275575076,-42.8562281877945,150.0
Pedder,Street,HPS,147.301805815151,-42.8608785203041,250.0
Browne,Street,LED,147.314593077376,-42.8787423755518,18.0
Brooker,Avenue,HPS,147.324974195865,-42.8737368489899,250.0
Southern (nr Davey St),Outlet,HPS,147.318012977482,-42.8931736366689,250.0
Macfarlane,Street,LED,147.306381621597,-42.8947807236633,18.0
Grace,Street,LED,147.329131111808,-42.8998069939729,18.0
Liverpool,Street,LED,147.316032462936,-42.8900096145391,18.0
Macquarie,Street,HPS,147.319009276766,-42.8915276769011,250.0
New Town,Road,HPS,147.31065767955,-42.8637071669372,250.0
Paviour,Street,LED,147.311047536714,-42.8616261261354,18.0
New Town,Road,HPS,147.310435273071,-42.8618741367725,250.0
Pirie,Street,LED,147.309950028535,-42.861120384073,18.0
York,Street,HPS,147.324214336602,-42.9002739059707,150.0
Sandy Bay,Road,HPS,147.329910453917,-42.8879532244299,150.0
Sandy Bay,Road,MV,147.329020127994,-42.8908223120078,400.0
De Witt,Street,LED,147.331563566484,-42.8914428654216,18.0
Park,Street,LED,147.314913917025,-42.862779608981,18.0
Joynton,Street,LED,147.303711661444,-42.8652079284046,18.0
Elizabeth,Street,HPS,147.315208459566,-42.8729093793046,250.0
Arthur,Street,LED,147.307750142673,-42.8783321697013,18.0
Elizabeth,Street,HPS,147.321573208478,-42.8787026311623,250.0
William,Street,LED,147.314164308115,-42.8889485339757,18.0
King,Street,HPS,147.321215662552,-42.8957144592442,150.0
King,Street,HPS,147.322752407152,-42.8955202166473,150.0
Grosvenor,Street,LED,147.324912491647,-42.8956955623674,18.0
Grosvenor,Street,LED,147.325047179509,-42.8960494463481,18.0
Grosvenor,Street,LED,147.325239672853,-42.8965487987372,18.0
Grosvenor,Street,HPS,147.325655717778,-42.897917457439,150.0
Toorak (nr Elphnstne Rd),Avenue,LED,147.305177337073,-42.8709952335496,75.0
Augusta,Road,HPS,147.299026231512,-42.8661899782144,150.0
Augusta,Road,LED,147.308082071435,-42.8672979880139,18.0
Harrington,Street,HPS,147.321085068481,-42.8819385586813,150.0
Arthur,Street,MV,147.311721290698,-42.8773397075612,125.0
Elizabeth,Street,HPS,147.311829130739,-42.868748546959,250.0
Tasman (brkr To Br),Highway,LED,147.336537496332,-42.8656294677632,75.0
Harrington,Street,HPS,147.320196283908,-42.8813181535004,150.0
Hunter,Street,HPS,147.335380311812,-42.8816933540431,150.0
Hunter,Street,HPS,147.335380311861,-42.8816933630483,250.0
Mount Stuart,Road,MV,147.305541506707,-42.8735539868477,80.0
Warwick,Street,MV,147.314990880951,-42.8806730473454,80.0
Mount Stuart,Road,MV,147.305465582355,-42.8740004731159,80.0
Wellesley,Street,LED,147.309059987087,-42.8983702101462,18.0
Bathurst,Street,MV,147.315766954947,-42.8866826796885,250.0
Goulburn,Street,MV,147.315871604855,-42.8873151455146,250.0
Frederick,Street,MV,147.314032839727,-42.8876592248179,125.0
Melville,Street,LED,147.317594328164,-42.8853142737267,18.0
Wellesley,Street,LED,147.300034636961,-42.8981644140672,25.0
Liverpool,Crescent,LED,147.312419977861,-42.8901365167215,18.0
Summerhill,Road,LED,147.305355862556,-42.8771485244889,18.0
Valentine,Street,LED,147.301632160968,-42.8584638998244,18.0
Clare,Street,LED,147.303884248845,-42.8622153887712,18.0
Oakley,Street,LED,147.302309503524,-42.8615468256226,18.0
Oakley,Street,LED,147.302067222955,-42.8630027393276,18.0
Swanston,Street,LED,147.307883503018,-42.8567542811005,18.0
Swanston,Street,LED,147.307135865057,-42.8559610213473,18.0
Salvator,Place,LED,147.308841539425,-42.8873404400627,18.0
Forbes,Avenue,LED,147.312804101282,-42.8855922163584,18.0
Forbes,Avenue,LED,147.31295223257,-42.8848807560782,18.0
Pedder,Street,MV,147.300659323971,-42.8606281004689,125.0
Harbroe,Avenue,LED,147.311248522028,-42.8563222758752,18.0
Bishop,Street,LED,147.312575521037,-42.8550682918463,18.0
Sunnyside,Road,LED,147.312888862013,-42.8623992208545,18.0
New Town,Road,HPS,147.304862286912,-42.8590113592463,250.0
New Town,Road,HPS,147.30591827157,-42.8596490898763,250.0
